ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,Confidence,R_Discreet,R_Effectiveness,R_Efficiency,R_Explanation,R_Intentuse,R_Satisfaction,R_Transparency,R_Trust,R_Useful,,,,,,,,,,,,0
34J10VATJGU4OYZALX621RDOKD4IQ0,"Yeah...so... what else do you think you'll do that night, dude? Sucks you can't go!",AFNED08Y4A2WP,male,native,18-25,moderately,A1JN13098RIE78,female,native,46-55,0,13,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKD4IQ0,"Yeah...so... what else do you think you'll do that night, dude? Sucks you can't go!",AQVXVMX61864S,male,native,26-35,very,A1JN13098RIE78,female,native,46-55,0,13,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKD4IQ0,"Yeah...so... what else do you think you'll do that night, dude? Sucks you can't go!",A2BIZNP74JU80U,female,native,36-45,none,A1JN13098RIE78,female,native,46-55,0,13,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3IOEN3P9S8F0EAKSYH7Y3NFB34L61R,Will do then,AL5YST63LLYWK,female,native,26-35,moderately,A37AWU2VH1ZIXX,female,native,36-45,0,14,HighOnly,disagree,strongdisagree,strongdisagree,neutral,strongdisagree,agree,disagree,neutral,strongdisagree,,,,,,,,,,,,
3IOEN3P9S8F0EAKSYH7Y3NFB34L61R,Will do then,A2C0E6RXX46F89,female,profession,18-25,extremely,A37AWU2VH1ZIXX,female,native,36-45,0,14,HighOnly,disagree,strongdisagree,strongdisagree,neutral,strongdisagree,agree,disagree,neutral,strongdisagree,,,,,,,,,,,,
3IOEN3P9S8F0EAKSYH7Y3NFB34L61R,Will do then,A1Y8KKZE2XHW8X,female,native,26-35,moderately,A37AWU2VH1ZIXX,female,native,36-45,0,14,HighOnly,disagree,strongdisagree,strongdisagree,neutral,strongdisagree,agree,disagree,neutral,strongdisagree,,,,,,,,,,,,
3IOEN3P9S8F0EAKSYH7Y3NFB34L61R,Good idea,A2DKVCJ3ZDJOQ,female,native,18-25,extremely,A37AWU2VH1ZIXX,female,native,36-45,0,15,HighOnly,disagree,strongdisagree,strongdisagree,neutral,strongdisagree,agree,disagree,neutral,strongdisagree,,,,,,,,,,,,
3IOEN3P9S8F0EAKSYH7Y3NFB34L61R,Good idea,A3HGU6NO6U38IN,female,native,26-35,slightly,A37AWU2VH1ZIXX,female,native,36-45,0,15,HighOnly,disagree,strongdisagree,strongdisagree,neutral,strongdisagree,agree,disagree,neutral,strongdisagree,,,,,,,,,,,,
3IOEN3P9S8F0EAKSYH7Y3NFB34L61R,Good idea,A3P6IXUM1ND35A,male,native,26-35,moderately,A37AWU2VH1ZIXX,female,native,36-45,0,15,HighOnly,disagree,strongdisagree,strongdisagree,neutral,strongdisagree,agree,disagree,neutral,strongdisagree,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKD4IQ0,Ok. I'll call you at 2.,A1OFPROOWWSHUF,male,native,26-35,very,A1JN13098RIE78,female,native,46-55,0,14,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKD4IQ0,Ok. I'll call you at 2.,A3Q9MCOULHCS4S,female,profession,36-45,moderately,A1JN13098RIE78,female,native,46-55,0,14,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKD4IQ0,Ok. I'll call you at 2.,A2BIZNP74JU80U,female,native,36-45,moderately,A1JN13098RIE78,female,native,46-55,0,14,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKD4IQ0,Good call. I hate when that happens. Let me know if I can float you again today,A19LVWX8ZLO6CS,male,native,36-45,extremely,A1JN13098RIE78,female,native,46-55,0,15,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKD4IQ0,Good call. I hate when that happens. Let me know if I can float you again today,A3CENIDTHHT4R8,female,native,46-55,extremely,A1JN13098RIE78,female,native,46-55,0,15,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKD4IQ0,Good call. I hate when that happens. Let me know if I can float you again today,A2DF1NCVJ8V8K2,female,profession,56-65,extremely,A1JN13098RIE78,female,native,46-55,0,15,HighOnly,agree,agree,agree,agree,disagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,What is going on?,A19D89YNO9Z52K,female,native,18-25,very,A1PTH9KTRO06EG,male,native,18-25,2,1,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,What is going on?,A104V8NZIQFN2F,male,native,36-45,extremely,A1PTH9KTRO06EG,male,native,18-25,2,1,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,What is going on?,A3GNQDFPZALU92,male,native,26-35,none,A1PTH9KTRO06EG,male,native,18-25,2,1,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,I will take care of it when I get home.,A2DF1NCVJ8V8K2,female,profession,56-65,slightly,A1PTH9KTRO06EG,male,native,18-25,2,2,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,I will take care of it when I get home.,A2BIZNP74JU80U,female,native,36-45,slightly,A1PTH9KTRO06EG,male,native,18-25,2,2,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,I will take care of it when I get home.,AAL9C3HQU74I2,male,native,18-25,slightly,A1PTH9KTRO06EG,male,native,18-25,2,2,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Oh my. Tell me more.,A2MMMYB7AE5RQN,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,1,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Oh my. Tell me more.,A3P6IXUM1ND35A,male,native,26-35,very,AKNYT1NTK2UFK,female,profession,26-35,1,1,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Oh my. Tell me more.,AQVXVMX61864S,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,1,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,You're totally right. Love you.,AQVXVMX61864S,male,profession,26-35,very,AKNYT1NTK2UFK,female,profession,26-35,1,2,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,You're totally right. Love you.,A3P6IXUM1ND35A,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,2,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,You're totally right. Love you.,A3PNCUDQAOHW8H,female,native,46-55,very,AKNYT1NTK2UFK,female,profession,26-35,1,2,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,What did he do this time?,A1QSTGFG23OZHT,female,native,18-25,moderately,A1PTH9KTRO06EG,male,native,18-25,2,3,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,What did he do this time?,A2MMMYB7AE5RQN,male,native,26-35,moderately,A1PTH9KTRO06EG,male,native,18-25,2,3,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,What did he do this time?,A15WCNO32MHBAF,male,native,56-65,very,A1PTH9KTRO06EG,male,native,18-25,2,3,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Start looking for something else. Life's too short for that.,A1OFPROOWWSHUF,male,native,26-35,very,AKNYT1NTK2UFK,female,profession,26-35,1,3,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Start looking for something else. Life's too short for that.,A2BIZNP74JU80U,female,native,36-45,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,3,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Start looking for something else. Life's too short for that.,A2T11H7YI7QPGD,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,3,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,It wasn't me. Sucks John.,A33VGSEJ44ORMF,female,native,46-55,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,4,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,It wasn't me. Sucks John.,A19LVWX8ZLO6CS,male,native,36-45,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,4,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,It wasn't me. Sucks John.,AQVXVMX61864S,male,native,26-35,extremely,AKNYT1NTK2UFK,female,profession,26-35,1,4,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Well I guess I am going to have to talk to her.,A2BIZNP74JU80U,female,native,36-45,slightly,A1PTH9KTRO06EG,male,native,18-25,2,4,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Well I guess I am going to have to talk to her.,A20BMZQJS92QY2,female,native,36-45,none,A1PTH9KTRO06EG,male,native,18-25,2,4,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Well I guess I am going to have to talk to her.,A2SLEMDA17XTZ1,female,native,46-55,slightly,A1PTH9KTRO06EG,male,native,18-25,2,4,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Move on. You're better off without him.,A1QSTGFG23OZHT,female,native,18-25,very,AKNYT1NTK2UFK,female,profession,26-35,1,5,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Move on. You're better off without him.,AC4QN4N0PY7YF,male,native,26-35,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,5,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Move on. You're better off without him.,A2BIZNP74JU80U,female,native,36-45,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,5,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,I don't blame you. Life is short...enjoy your coffee.,A1B76WYZ47BQJ,male,native,46-55,extremely,AKNYT1NTK2UFK,female,profession,26-35,1,6,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,I don't blame you. Life is short...enjoy your coffee.,A82RLSJJXBKE8,female,native,18-25,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,6,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,I don't blame you. Life is short...enjoy your coffee.,A2MMMYB7AE5RQN,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,6,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,So sorry to hear that. Lucky is a relative thing...I'm probably next,A31T2J8BQLV1PB,female,profession,18-25,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,7,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,So sorry to hear that. Lucky is a relative thing...I'm probably next,A17HFDRWYZL1CD,male,native,18-25,none,AKNYT1NTK2UFK,female,profession,26-35,1,7,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,So sorry to hear that. Lucky is a relative thing...I'm probably next,A3CENIDTHHT4R8,female,native,46-55,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,7,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Uber it is then. Sorry Sarah.,AC4QN4N0PY7YF,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,8,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Uber it is then. Sorry Sarah.,A1B76WYZ47BQJ,male,native,46-55,extremely,AKNYT1NTK2UFK,female,profession,26-35,1,8,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Uber it is then. Sorry Sarah.,A82RLSJJXBKE8,female,native,18-25,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,8,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Who ended up telling you.,A82RLSJJXBKE8,female,native,18-25,very,A1PTH9KTRO06EG,male,native,18-25,2,5,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Who ended up telling you.,A2T11H7YI7QPGD,male,native,26-35,slightly,A1PTH9KTRO06EG,male,native,18-25,2,5,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Who ended up telling you.,A1ZRK6K5JUPJAV,male,native,36-45,none,A1PTH9KTRO06EG,male,native,18-25,2,5,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,What you need buddy?,A1OFPROOWWSHUF,male,native,26-35,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,9,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,What you need buddy?,A1QSTGFG23OZHT,female,native,18-25,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,9,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,What you need buddy?,A166A2M31CW2C7,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,1,9,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Umbrellas won't help that....,A340UGIDGIF4W6,female,native,36-45,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,10,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Umbrellas won't help that....,A2T11H7YI7QPGD,male,native,26-35,slightly,AKNYT1NTK2UFK,female,profession,26-35,1,10,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Umbrellas won't help that....,A2MMMYB7AE5RQN,male,native,26-35,none,AKNYT1NTK2UFK,female,profession,26-35,1,10,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,You love Starbucks haha,A2BIZNP74JU80U,female,native,36-45,slightly,A1PTH9KTRO06EG,male,native,18-25,3,6,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,You love Starbucks haha,AL5YST63LLYWK,female,native,26-35,moderately,A1PTH9KTRO06EG,male,native,18-25,3,6,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,You love Starbucks haha,A166A2M31CW2C7,male,native,26-35,slightly,A1PTH9KTRO06EG,male,native,18-25,3,6,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Never. And extra sauce for you my friend.,AD317NO9623GZ,female,native,36-45,very,AKNYT1NTK2UFK,female,profession,26-35,0,11,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Never. And extra sauce for you my friend.,A2BIZNP74JU80U,female,native,36-45,moderately,AKNYT1NTK2UFK,female,profession,26-35,0,11,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Never. And extra sauce for you my friend.,AQVXVMX61864S,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,0,11,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Oh I'm sorry. Can I come see you.,A231ZFAME6FLN,female,native,36-45,moderately,A1PTH9KTRO06EG,male,native,18-25,3,7,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Oh I'm sorry. Can I come see you.,A7XEBCVB2FQ9,male,native,26-35,moderately,A1PTH9KTRO06EG,male,native,18-25,3,7,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Oh I'm sorry. Can I come see you.,AL5YST63LLYWK,female,native,26-35,extremely,A1PTH9KTRO06EG,male,native,18-25,3,7,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Nothing. Just having one of those weeks.,A1QSTGFG23OZHT,female,native,18-25,slightly,AKNYT1NTK2UFK,female,profession,26-35,0,12,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Nothing. Just having one of those weeks.,A166A2M31CW2C7,male,native,26-35,slightly,AKNYT1NTK2UFK,female,profession,26-35,0,12,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Nothing. Just having one of those weeks.,AC4QN4N0PY7YF,male,native,26-35,slightly,AKNYT1NTK2UFK,female,profession,26-35,0,12,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Or maybe I should not even go?,A1B76WYZ47BQJ,male,native,46-55,none,A1PTH9KTRO06EG,male,native,18-25,3,8,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Or maybe I should not even go?,A340UGIDGIF4W6,female,native,36-45,very,A1PTH9KTRO06EG,male,native,18-25,3,8,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Or maybe I should not even go?,A1OFPROOWWSHUF,male,native,26-35,very,A1PTH9KTRO06EG,male,native,18-25,3,8,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,We'll figure it out.,A3P6IXUM1ND35A,male,native,26-35,moderately,AKNYT1NTK2UFK,female,profession,26-35,0,13,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,We'll figure it out.,A2MMMYB7AE5RQN,male,native,26-35,slightly,AKNYT1NTK2UFK,female,profession,26-35,0,13,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,We'll figure it out.,A82RLSJJXBKE8,female,native,18-25,moderately,AKNYT1NTK2UFK,female,profession,26-35,0,13,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Whats wrong? What do ya need,AL5YST63LLYWK,female,native,26-35,moderately,A1PTH9KTRO06EG,male,native,18-25,3,9,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Whats wrong? What do ya need,A33HA8ENAW2HOV,female,native,18-25,slightly,A1PTH9KTRO06EG,male,native,18-25,3,9,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Whats wrong? What do ya need,A104V8NZIQFN2F,male,native,36-45,none,A1PTH9KTRO06EG,male,native,18-25,3,9,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,OK talk to you shortly.,A19LVWX8ZLO6CS,male,native,36-45,none,AKNYT1NTK2UFK,female,profession,26-35,0,14,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,OK talk to you shortly.,A2UB7B47QOX4H8,female,native,36-45,extremely,AKNYT1NTK2UFK,female,profession,26-35,0,14,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,OK talk to you shortly.,A17HFDRWYZL1CD,male,native,18-25,slightly,AKNYT1NTK2UFK,female,profession,26-35,0,14,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Ugh that sucks.,A3HGU6NO6U38IN,female,native,26-35,very,AKNYT1NTK2UFK,female,profession,26-35,0,15,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Ugh that sucks.,AD317NO9623GZ,female,native,36-45,moderately,AKNYT1NTK2UFK,female,profession,26-35,0,15,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3018Q3ZVOJMPUHVCMO3PPJZA3QYARK,Ugh that sucks.,A2DF1NCVJ8V8K2,female,profession,56-65,moderately,AKNYT1NTK2UFK,female,profession,26-35,0,15,Default,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Did you feel like you were in a movie?,A3CENIDTHHT4R8,female,native,46-55,none,A1PTH9KTRO06EG,male,native,18-25,3,10,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Did you feel like you were in a movie?,AAL9C3HQU74I2,male,native,18-25,slightly,A1PTH9KTRO06EG,male,native,18-25,3,10,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
3F0BG9B9MQJG8G90TGJZNOQH50E7YP,Did you feel like you were in a movie?,A82RLSJJXBKE8,female,native,18-25,slightly,A1PTH9KTRO06EG,male,native,18-25,3,10,HighLow,agree,neutral,disagree,neutral,disagree,agree,neutral,agree,agree,,,,,,,,,,,,
