ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,,,,,,,,,,,,,,,,,,,,,,0
3TPZPLC3M184YJGC0HKQXGLPWBS3PP,Hopefully you're not far from home so that you can put on something warm and dry.,A3TWIUN2YTYNML,female,native,36-45,moderately,A1ZT30BGR3266K,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3TPZPLC3M184YJGC0HKQXGLPWBS3PP,Hopefully you're not far from home so that you can put on something warm and dry.,A2SKVQA1LQCH0M,female,profession,26-35,moderately,A1ZT30BGR3266K,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
32KTQ2V7REBKSI8FPAT87PUGRZB9M2,"yikes, that sucks. i'll buy you a rain poncho for your birthday so rainy days will never bother you again ;)",AJK246UQQ0C7I,female,native,36-45,very,A1NYQF48WC9EFP,female,native,18-25,1,10,,,,,,,,,,,,,,,,,,,,,,
32KTQ2V7REBKSI8FPAT87PUGRZB9M2,"yikes, that sucks. i'll buy you a rain poncho for your birthday so rainy days will never bother you again ;)",A3MYTEE8WSEQ2Z,male,native,18-25,extremely,A1NYQF48WC9EFP,female,native,18-25,1,10,,,,,,,,,,,,,,,,,,,,,,
32KTQ2V7REBKSI8FPAT87PUGRZB9M2,"yikes, that sucks. i'll buy you a rain poncho for your birthday so rainy days will never bother you again ;)",A2SKVQA1LQCH0M,female,profession,26-35,slightly,A1NYQF48WC9EFP,female,native,18-25,1,10,,,,,,,,,,,,,,,,,,,,,,
32KTQ2V7REBKSI8FPAT87PUGRZM9MD,oh no! do you need me to bring you some dry clothes? :/,AY9S6HCHZ8F1Y,male,native,26-35,very,A9XDTIFIUAWUP,female,native,26-35,1,10,,,,,,,,,,,,,,,,,,,,,,
32KTQ2V7REBKSI8FPAT87PUGRZM9MD,oh no! do you need me to bring you some dry clothes? :/,A1JEMN51X76N2O,female,native,46-55,extremely,A9XDTIFIUAWUP,female,native,26-35,1,10,,,,,,,,,,,,,,,,,,,,,,
32KTQ2V7REBKSI8FPAT87PUGRZM9MD,oh no! do you need me to bring you some dry clothes? :/,A3MYTEE8WSEQ2Z,male,native,18-25,very,A9XDTIFIUAWUP,female,native,26-35,1,10,,,,,,,,,,,,,,,,,,,,,,
354P56DE9LZJCUXRUARA522GO197SA,"Sorry to hear that ! Get into some dry clothes and drink something hot, that'll feel better !",A3MYTEE8WSEQ2Z,male,native,18-25,extremely,A1754KSS9EMTEA,male,native,46-55,1,10,,,,,,,,,,,,,,,,,,,,,,
354P56DE9LZJCUXRUARA522GO197SA,"Sorry to hear that ! Get into some dry clothes and drink something hot, that'll feel better !",A14M2EERU7E8KD,female,native,26-35,slightly,A1754KSS9EMTEA,male,native,46-55,1,10,,,,,,,,,,,,,,,,,,,,,,
354P56DE9LZJCUXRUARA522GO197SA,"Sorry to hear that ! Get into some dry clothes and drink something hot, that'll feel better !",APRBKGIRNIXRW,male,native,26-35,moderately,A1754KSS9EMTEA,male,native,46-55,1,10,,,,,,,,,,,,,,,,,,,,,,
36PW28KO40S0LDQ70IJPQC0ROHAAE5,oh no did you need me to bring you a change of clothes.,A1JEMN51X76N2O,female,native,46-55,extremely,AW3J8DP6P9VBX,male,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
36PW28KO40S0LDQ70IJPQC0ROHAAE5,oh no did you need me to bring you a change of clothes.,A7KLTVEIASF4J,male,native,26-35,none,AW3J8DP6P9VBX,male,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
36PW28KO40S0LDQ70IJPQC0ROHAAE5,oh no did you need me to bring you a change of clothes.,A20O44S26VN11P,female,native,18-25,extremely,AW3J8DP6P9VBX,male,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
39OWYR0EPLNTN9O6BZHBBG3Y3ADFYP,Just like in the movies...that's some bad luck.,AQ5RV9HW7U6ID,male,native,18-25,very,A1ZF8SRXR3YM00,male,native,26-35,1,10,,,,,,,,,,,,,,,,,,,,,,
39OWYR0EPLNTN9O6BZHBBG3Y3ADFYP,Just like in the movies...that's some bad luck.,A2SKVQA1LQCH0M,female,profession,26-35,slightly,A1ZF8SRXR3YM00,male,native,26-35,1,10,,,,,,,,,,,,,,,,,,,,,,
39OWYR0EPLNTN9O6BZHBBG3Y3ADFYP,Just like in the movies...that's some bad luck.,APRBKGIRNIXRW,male,native,26-35,none,A1ZF8SRXR3YM00,male,native,26-35,1,10,,,,,,,,,,,,,,,,,,,,,,
3G5W44VEU8E4H4VKI4M2KTOZ66RKGD,"yikes, I'll be mad as well.",A1JEMN51X76N2O,female,native,46-55,moderately,A1ODYU3PCKDC0P,female,native,18-25,1,10,,,,,,,,,,,,,,,,,,,,,,
3G5W44VEU8E4H4VKI4M2KTOZ66RKGD,"yikes, I'll be mad as well.",AJK246UQQ0C7I,female,native,36-45,moderately,A1ODYU3PCKDC0P,female,native,18-25,1,10,,,,,,,,,,,,,,,,,,,,,,
3G5W44VEU8E4H4VKI4M2KTOZ66RKGD,"yikes, I'll be mad as well.",A30V8858N0WEW,male,native,36-45,moderately,A1ODYU3PCKDC0P,female,native,18-25,1,10,,,,,,,,,,,,,,,,,,,,,,
3P4RDNWND62N2BVXQ7MT4Q126V0JIO,That is horrible! Where are you going?,A1H4GJFI4NJWKV,female,native,36-45,very,A3VOT4K6WAJEBE,female,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
3P4RDNWND62N2BVXQ7MT4Q126V0JIO,That is horrible! Where are you going?,A35DZ5AAKNOKQ8,female,native,26-35,very,A3VOT4K6WAJEBE,female,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
3P4RDNWND62N2BVXQ7MT4Q126V0JIO,That is horrible! Where are you going?,A3TWIUN2YTYNML,female,native,36-45,very,A3VOT4K6WAJEBE,female,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
3RJSC4XJ11Q4OHZWXFTTXCI12Z850B,That is the worst !  Why are people not more considerate ??,A20O44S26VN11P,female,native,18-25,moderately,A3BPRPN10HJD4B,female,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
3RJSC4XJ11Q4OHZWXFTTXCI12Z850B,That is the worst !  Why are people not more considerate ??,AWYAVVEVO3O6M,male,profession,18-25,slightly,A3BPRPN10HJD4B,female,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
3RJSC4XJ11Q4OHZWXFTTXCI12Z850B,That is the worst !  Why are people not more considerate ??,A14M2EERU7E8KD,female,native,26-35,extremely,A3BPRPN10HJD4B,female,native,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9FFDVL,The good news is the umbrella wouldn't of helped you.,A110KENBXU7SUJ,male,native,46-55,slightly,A25OEXAPBQ2LTA,male,native,56-65,1,10,,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9FFDVL,The good news is the umbrella wouldn't of helped you.,AY9S6HCHZ8F1Y,male,native,26-35,none,A25OEXAPBQ2LTA,male,native,56-65,1,10,,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9FFDVL,The good news is the umbrella wouldn't of helped you.,A2S96ZZ70YFPSK,female,native,36-45,none,A25OEXAPBQ2LTA,male,native,56-65,1,10,,,,,,,,,,,,,,,,,,,,,,
3YZ8UPK3VUI53OKRAWUL0PCIA5XUCA,Be careful during rainy days. Its your fault check out on roads  clogged pits would be there.,A3TWIUN2YTYNML,female,native,36-45,none,A2QNEIPNQBXZIZ,female,profession,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
3YZ8UPK3VUI53OKRAWUL0PCIA5XUCA,Be careful during rainy days. Its your fault check out on roads  clogged pits would be there.,AJK246UQQ0C7I,female,native,36-45,none,A2QNEIPNQBXZIZ,female,profession,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
3YZ8UPK3VUI53OKRAWUL0PCIA5XUCA,Be careful during rainy days. Its your fault check out on roads  clogged pits would be there.,A110KENBXU7SUJ,male,native,46-55,none,A2QNEIPNQBXZIZ,female,profession,36-45,1,10,,,,,,,,,,,,,,,,,,,,,,
