"ResponseId","Response","J_WorkerId","J_Gender","J_Literacy","J_Age","Empathy","R_WorkerId","R_Gender","R_Literacy","R_Age","Treatment","ConversationId","Confidence","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X0","Round"
"311","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","I'm okay, I'm just antisocial at the moment, I enjoy you but I just don't have the energy","A19LVWX8ZLO6CS","male","native","36-45",2,"A1YHIQHLLLQIIQ","female","native","26-35","0","12","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"312","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","I'm okay, I'm just antisocial at the moment, I enjoy you but I just don't have the energy","A19D89YNO9Z52K","female","native","18-25",2,"A1YHIQHLLLQIIQ","female","native","26-35","0","12","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"313","39RP059MEIP3GBNCNU74YVP6FLWBM4","Hope things get better. I'll be home later.","A1OFPROOWWSHUF","male","native","26-35",2,"A3VZ5K4RRT6NN8","male","native","26-35","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"314","39RP059MEIP3GBNCNU74YVP6FLWBM4","Hope things get better. I'll be home later.","A33HA8ENAW2HOV","female","native","18-25",3,"A3VZ5K4RRT6NN8","male","native","26-35","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"315","39RP059MEIP3GBNCNU74YVP6FLWBM4","Hope things get better. I'll be home later.","A2BIZNP74JU80U","female","native","36-45",4,"A3VZ5K4RRT6NN8","male","native","26-35","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"316","39RP059MEIP3GBNCNU74YVP6FLWBM4","Calm down it's my house. I'll do it later.","A2DF1NCVJ8V8K2","female","profession","56-65",3,"A3VZ5K4RRT6NN8","male","native","26-35","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"317","39RP059MEIP3GBNCNU74YVP6FLWBM4","Calm down it's my house. I'll do it later.","A1OFPROOWWSHUF","male","native","26-35",3,"A3VZ5K4RRT6NN8","male","native","26-35","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"318","39RP059MEIP3GBNCNU74YVP6FLWBM4","Calm down it's my house. I'll do it later.","A19LVWX8ZLO6CS","male","native","36-45",3,"A3VZ5K4RRT6NN8","male","native","26-35","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"319","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","It is, but we can try to purchase another.","A33HA8ENAW2HOV","female","native","18-25",1,"A1YHIQHLLLQIIQ","female","native","26-35","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"320","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","It is, but we can try to purchase another.","A3GNQDFPZALU92","male","native","26-35",2,"A1YHIQHLLLQIIQ","female","native","26-35","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"321","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","It is, but we can try to purchase another.","ADLF8HVS3C7IL","male","native","18-25",2,"A1YHIQHLLLQIIQ","female","native","26-35","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"322","39RP059MEIP3GBNCNU74YVP6FLWBM4","Why don't you look for another job then?","A2BIZNP74JU80U","female","native","36-45",4,"A3VZ5K4RRT6NN8","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"323","39RP059MEIP3GBNCNU74YVP6FLWBM4","Why don't you look for another job then?","A3RML2CVPYHO4H","male","native","18-25",2,"A3VZ5K4RRT6NN8","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"324","39RP059MEIP3GBNCNU74YVP6FLWBM4","Why don't you look for another job then?","AC4QN4N0PY7YF","male","native","26-35",4,"A3VZ5K4RRT6NN8","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"325","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","awesome will call then","A27M4UQJMN22N4","male","native","18-25",1,"A1YHIQHLLLQIIQ","female","native","26-35","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"326","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","awesome will call then","A3O31IECW8BRHY","female","native","26-35",5,"A1YHIQHLLLQIIQ","female","native","26-35","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"327","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","awesome will call then","A15HH69K0VGFQ","female","native","26-35",1,"A1YHIQHLLLQIIQ","female","native","26-35","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"328","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Maybe he will leave early","A15WCNO32MHBAF","male","native","56-65",4,"A37AWU2VH1ZIXX","female","native","36-45","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"329","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Maybe he will leave early","A3F0NFNLOLFJT0","male","native","26-35",5,"A37AWU2VH1ZIXX","female","native","36-45","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"330","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Maybe he will leave early","A166A2M31CW2C7","male","native","26-35",2,"A37AWU2VH1ZIXX","female","native","36-45","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"331","39RP059MEIP3GBNCNU74YVP6FLWBM4","Someone is being a snitch.","A1Y8KKZE2XHW8X","female","native","26-35",2,"A3VZ5K4RRT6NN8","male","native","26-35","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"332","39RP059MEIP3GBNCNU74YVP6FLWBM4","Someone is being a snitch.","A2T11H7YI7QPGD","male","native","26-35",5,"A3VZ5K4RRT6NN8","male","native","26-35","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"333","39RP059MEIP3GBNCNU74YVP6FLWBM4","Someone is being a snitch.","A1QSTGFG23OZHT","female","native","18-25",4,"A3VZ5K4RRT6NN8","male","native","26-35","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"334","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","that really sucks, glad you got your cards canceled at least.","A1QSTGFG23OZHT","female","native","18-25",2,"A1YHIQHLLLQIIQ","female","native","26-35","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"335","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","that really sucks, glad you got your cards canceled at least.","A33HA8ENAW2HOV","female","native","18-25",5,"A1YHIQHLLLQIIQ","female","native","26-35","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"336","3NKQQ8O39Z1F8GQ5ASPWKVU0VT9UDM","that really sucks, glad you got your cards canceled at least.","A3HGU6NO6U38IN","female","native","26-35",2,"A1YHIQHLLLQIIQ","female","native","26-35","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"337","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","I didnt say anything","A15WCNO32MHBAF","male","native","56-65",4,"A37AWU2VH1ZIXX","female","native","36-45","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"338","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","I didnt say anything","AAL9C3HQU74I2","male","native","18-25",3,"A37AWU2VH1ZIXX","female","native","36-45","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"339","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","I didnt say anything","A2MMMYB7AE5RQN","male","native","26-35",3,"A37AWU2VH1ZIXX","female","native","36-45","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"340","34J10VATJGU4OYZALX621RDOKD4IQ0","Um. I'll be home on time. Want me to grab pizza?","A23PQPECIUVKHC","male","native","26-35",1,"A1JN13098RIE78","female","native","46-55","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"341","34J10VATJGU4OYZALX621RDOKD4IQ0","Um. I'll be home on time. Want me to grab pizza?","A3Q9MCOULHCS4S","female","profession","36-45",5,"A1JN13098RIE78","female","native","46-55","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"342","34J10VATJGU4OYZALX621RDOKD4IQ0","Um. I'll be home on time. Want me to grab pizza?","A19D89YNO9Z52K","female","native","18-25",2,"A1JN13098RIE78","female","native","46-55","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"343","39RP059MEIP3GBNCNU74YVP6FLWBM4","I'll be your valentine!","AQVXVMX61864S","male","native","26-35",1,"A3VZ5K4RRT6NN8","male","native","26-35","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"344","39RP059MEIP3GBNCNU74YVP6FLWBM4","I'll be your valentine!","A3Q9MCOULHCS4S","female","profession","36-45",5,"A3VZ5K4RRT6NN8","male","native","26-35","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"345","39RP059MEIP3GBNCNU74YVP6FLWBM4","I'll be your valentine!","A3CENIDTHHT4R8","female","native","46-55",5,"A3VZ5K4RRT6NN8","male","native","26-35","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"346","39RP059MEIP3GBNCNU74YVP6FLWBM4","Oh okay.","A3HGU6NO6U38IN","female","native","26-35",3,"A3VZ5K4RRT6NN8","male","native","26-35","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"347","39RP059MEIP3GBNCNU74YVP6FLWBM4","Oh okay.","A231ZFAME6FLN","female","native","36-45",3,"A3VZ5K4RRT6NN8","male","native","26-35","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"348","39RP059MEIP3GBNCNU74YVP6FLWBM4","Oh okay.","A1QSTGFG23OZHT","female","native","18-25",3,"A3VZ5K4RRT6NN8","male","native","26-35","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"349","34J10VATJGU4OYZALX621RDOKD4IQ0","I'm sorry. I'll be home around 3, I'll bring some corn meal and bay leaves... they hate that right?","A19LVWX8ZLO6CS","male","native","36-45",4,"A1JN13098RIE78","female","native","46-55","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"350","34J10VATJGU4OYZALX621RDOKD4IQ0","I'm sorry. I'll be home around 3, I'll bring some corn meal and bay leaves... they hate that right?","A82RLSJJXBKE8","female","native","18-25",5,"A1JN13098RIE78","female","native","46-55","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"351","34J10VATJGU4OYZALX621RDOKD4IQ0","I'm sorry. I'll be home around 3, I'll bring some corn meal and bay leaves... they hate that right?","A166A2M31CW2C7","male","native","26-35",1,"A1JN13098RIE78","female","native","46-55","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"352","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Screw him","A2DF1NCVJ8V8K2","female","profession","56-65",3,"A37AWU2VH1ZIXX","female","native","36-45","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"353","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Screw him","A1OFPROOWWSHUF","male","native","26-35",5,"A37AWU2VH1ZIXX","female","native","36-45","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"354","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Screw him","A3Q9MCOULHCS4S","female","profession","36-45",1,"A37AWU2VH1ZIXX","female","native","36-45","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"355","39RP059MEIP3GBNCNU74YVP6FLWBM4","That sucks! I am thankful I didn't get laid off too.","A2BIZNP74JU80U","female","native","36-45",4,"A3VZ5K4RRT6NN8","male","native","26-35","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"356","39RP059MEIP3GBNCNU74YVP6FLWBM4","That sucks! I am thankful I didn't get laid off too.","A2UB7B47QOX4H8","female","native","36-45",4,"A3VZ5K4RRT6NN8","male","native","26-35","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"357","39RP059MEIP3GBNCNU74YVP6FLWBM4","That sucks! I am thankful I didn't get laid off too.","A1Y8KKZE2XHW8X","female","native","26-35",4,"A3VZ5K4RRT6NN8","male","native","26-35","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"358","34J10VATJGU4OYZALX621RDOKD4IQ0","have you thought about getting a new gig?","AQVXVMX61864S","male","native","26-35",2,"A1JN13098RIE78","female","native","46-55","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"359","34J10VATJGU4OYZALX621RDOKD4IQ0","have you thought about getting a new gig?","A1XQ7Y5CBAS43K","female","native","36-45",5,"A1JN13098RIE78","female","native","46-55","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"360","34J10VATJGU4OYZALX621RDOKD4IQ0","have you thought about getting a new gig?","A3GNQDFPZALU92","male","native","26-35",3,"A1JN13098RIE78","female","native","46-55","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"361","39RP059MEIP3GBNCNU74YVP6FLWBM4","K? Are you mad?","AD317NO9623GZ","female","native","36-45",4,"A3VZ5K4RRT6NN8","male","native","26-35","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"362","39RP059MEIP3GBNCNU74YVP6FLWBM4","K? Are you mad?","A19D89YNO9Z52K","female","native","18-25",3,"A3VZ5K4RRT6NN8","male","native","26-35","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"363","39RP059MEIP3GBNCNU74YVP6FLWBM4","K? Are you mad?","AQVXVMX61864S","male","native","26-35",3,"A3VZ5K4RRT6NN8","male","native","26-35","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"364","34J10VATJGU4OYZALX621RDOKD4IQ0","Wasn't me, Dude! I haven't even seen or talked to her in a week!","A15WCNO32MHBAF","male","native","56-65",4,"A1JN13098RIE78","female","native","46-55","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"365","34J10VATJGU4OYZALX621RDOKD4IQ0","Wasn't me, Dude! I haven't even seen or talked to her in a week!","A340UGIDGIF4W6","female","native","46-55",3,"A1JN13098RIE78","female","native","46-55","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"366","34J10VATJGU4OYZALX621RDOKD4IQ0","Wasn't me, Dude! I haven't even seen or talked to her in a week!","A19D89YNO9Z52K","female","native","18-25",1,"A1JN13098RIE78","female","native","46-55","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"367","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Oh, well you tried","AAL9C3HQU74I2","male","native","18-25",2,"A37AWU2VH1ZIXX","female","native","36-45","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"368","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Oh, well you tried","ADLF8HVS3C7IL","male","native","18-25",2,"A37AWU2VH1ZIXX","female","native","36-45","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"369","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Oh, well you tried","A2T11H7YI7QPGD","male","native","26-35",4,"A37AWU2VH1ZIXX","female","native","36-45","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"370","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Oh im sorry","A39N860RODN562","female","native","18-25",4,"A37AWU2VH1ZIXX","female","native","36-45","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"371","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Oh im sorry","A17HFDRWYZL1CD","male","native","18-25",4,"A37AWU2VH1ZIXX","female","native","36-45","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"372","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","Oh im sorry","A1IHI23KH87K5W","male","native","46-55",4,"A37AWU2VH1ZIXX","female","native","36-45","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"373","34J10VATJGU4OYZALX621RDOKD4IQ0","that sucks. how'd you find out? what did he say? srsly, he's a douche!","A33HA8ENAW2HOV","female","native","18-25",5,"A1JN13098RIE78","female","native","46-55","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"374","34J10VATJGU4OYZALX621RDOKD4IQ0","that sucks. how'd you find out? what did he say? srsly, he's a douche!","A27M4UQJMN22N4","male","native","18-25",5,"A1JN13098RIE78","female","native","46-55","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"375","34J10VATJGU4OYZALX621RDOKD4IQ0","that sucks. how'd you find out? what did he say? srsly, he's a douche!","AD317NO9623GZ","female","native","36-45",5,"A1JN13098RIE78","female","native","46-55","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"376","39RP059MEIP3GBNCNU74YVP6FLWBM4","What do you need help with?","AD317NO9623GZ","female","native","36-45",3,"A3VZ5K4RRT6NN8","male","native","26-35","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"377","39RP059MEIP3GBNCNU74YVP6FLWBM4","What do you need help with?","A1ZRK6K5JUPJAV","male","native","36-45",4,"A3VZ5K4RRT6NN8","male","native","26-35","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"378","39RP059MEIP3GBNCNU74YVP6FLWBM4","What do you need help with?","A1QSTGFG23OZHT","female","native","18-25",3,"A3VZ5K4RRT6NN8","male","native","26-35","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"379","34J10VATJGU4OYZALX621RDOKD4IQ0","It's all good! But, hey, if that was you, you don't need that diet anyway!","A3GNQDFPZALU92","male","native","26-35",5,"A1JN13098RIE78","female","native","46-55","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"380","34J10VATJGU4OYZALX621RDOKD4IQ0","It's all good! But, hey, if that was you, you don't need that diet anyway!","AC4QN4N0PY7YF","male","native","26-35",5,"A1JN13098RIE78","female","native","46-55","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"381","34J10VATJGU4OYZALX621RDOKD4IQ0","It's all good! But, hey, if that was you, you don't need that diet anyway!","A2BIZNP74JU80U","female","native","36-45",2,"A1JN13098RIE78","female","native","46-55","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"382","39RP059MEIP3GBNCNU74YVP6FLWBM4","Haha! That sucks! Stupid cars lol.","AQVXVMX61864S","male","native","26-35",5,"A3VZ5K4RRT6NN8","male","native","26-35","0","10","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"383","39RP059MEIP3GBNCNU74YVP6FLWBM4","Haha! That sucks! Stupid cars lol.","A2MMMYB7AE5RQN","male","native","26-35",4,"A3VZ5K4RRT6NN8","male","native","26-35","0","10","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"384","39RP059MEIP3GBNCNU74YVP6FLWBM4","Haha! That sucks! Stupid cars lol.","A3PNCUDQAOHW8H","female","native","46-55",4,"A3VZ5K4RRT6NN8","male","native","26-35","0","10","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"385","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","R u busy?","A19LVWX8ZLO6CS","male","native","36-45",3,"A37AWU2VH1ZIXX","female","native","36-45","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"386","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","R u busy?","A2BIZNP74JU80U","female","native","36-45",4,"A37AWU2VH1ZIXX","female","native","36-45","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"387","3IOEN3P9S8F0EAKSYH7Y3NFB34L61R","R u busy?","AQVXVMX61864S","male","native","26-35",1,"A37AWU2VH1ZIXX","female","native","36-45","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"388","34J10VATJGU4OYZALX621RDOKD4IQ0","Oh. Wow. I'm sorry, Paula... how are you doing?","A2BIZNP74JU80U","female","native","36-45",5,"A1JN13098RIE78","female","native","46-55","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"389","34J10VATJGU4OYZALX621RDOKD4IQ0","Oh. Wow. I'm sorry, Paula... how are you doing?","A19LVWX8ZLO6CS","male","native","36-45",1,"A1JN13098RIE78","female","native","46-55","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"390","34J10VATJGU4OYZALX621RDOKD4IQ0","Oh. Wow. I'm sorry, Paula... how are you doing?","A166A2M31CW2C7","male","native","26-35",5,"A1JN13098RIE78","female","native","46-55","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"391","39RP059MEIP3GBNCNU74YVP6FLWBM4","I'll make sure they are hot when I get them.","A19D89YNO9Z52K","female","native","18-25",4,"A3VZ5K4RRT6NN8","male","native","26-35","0","11","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
