Input.TaskType,Input.Condition,Input.TreatmentType,Input.ConversationId,Input.ResponseId,Input.Response,Answer.age,Answer.comment,Answer.empathy,Answer.fakeinput,Answer.gender,Answer.literacy,Approve,Reject
1,0.6,1,5,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,that sucks but if he was going to do it on that day he's probably a crappy guy and you deserve better,26-35,{},slightly,{},male,profession,,
1,0.6,1,5,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,that sucks but if he was going to do it on that day he's probably a crappy guy and you deserve better,26-35,{},slightly,{},male,native,,
1,0.6,1,5,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,that sucks but if he was going to do it on that day he's probably a crappy guy and you deserve better,26-35,{},very,{},male,native,,
1,0.9,0,9,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Sure Jeremy, what's up?",18-25,{},slightly,{},male,native,,
1,0.9,0,9,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Sure Jeremy, what's up?",18-25,{},moderately,{},male,native,,
1,0.9,0,9,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Sure Jeremy, what's up?",26-35,{},moderately,{},female,native,,
1,0.9,0,9,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,What do you need help with?,18-25,{},moderately,{},male,native,,
1,0.9,0,9,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,What do you need help with?,18-25,{},none,{},female,native,,
1,0.9,0,9,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,What do you need help with?,26-35,{},extremely,{},male,profession,,
1,0.6,1,6,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,lol can you drink tea on that diet? maybe try that instead,18-25,{},very,{},male,native,,
1,0.6,1,6,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,lol can you drink tea on that diet? maybe try that instead,26-35,{},slightly,{},female,native,,
1,0.6,1,6,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,lol can you drink tea on that diet? maybe try that instead,26-35,{},moderately,{},male,profession,,
1,0.9,1,10,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Wow, that's awful. People can be so inconsiderate.",18-25,{},moderately,{},male,native,,
1,0.9,1,10,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Wow, that's awful. People can be so inconsiderate.",26-35,{},very,{},male,profession,,
1,0.9,1,10,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Wow, that's awful. People can be so inconsiderate.",26-35,{},very,{},male,profession,,
1,0.9,0,11,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Lol you have a microwave.,18-25,{},none,{},male,profession,,
1,0.9,0,11,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Lol you have a microwave.,18-25,{},slightly,{},male,native,,
1,0.9,0,11,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,Lol you have a microwave.,26-35,{},none,{},male,native,,
1,0.6,1,7,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,wow Paula I'm so sorry that sucks...,26-35,{},very,{},male,native,,
1,0.6,1,7,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,wow Paula I'm so sorry that sucks...,26-35,{},very,{},male,profession,,
1,0.6,1,7,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,wow Paula I'm so sorry that sucks...,26-35,{},very,{},male,profession,,
1,0.9,0,12,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, I'm fine really. I do appreciate your concern.",18-25,{},slightly,{},male,native,,
1,0.9,0,12,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, I'm fine really. I do appreciate your concern.",26-35,{},extremely,{},male,profession,,
1,0.9,0,12,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, I'm fine really. I do appreciate your concern.",26-35,{},slightly,{},female,native,,
1,0.9,0,13,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, any ideas on a solution?",18-25,{},slightly,{},male,profession,,
1,0.9,0,13,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, any ideas on a solution?",26-35,{},moderately,{},male,profession,,
1,0.9,0,13,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Yeah, any ideas on a solution?",26-35,{},slightly,{},male,profession,,
1,0.9,1,10,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yikes, sorry that happened to you!",26-35,{},extremely,{},male,native,,
1,0.9,1,10,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yikes, sorry that happened to you!",26-35,{},very,{},male,native,,
1,0.9,1,10,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yikes, sorry that happened to you!",18-25,{},moderately,{},male,native,,
1,0.6,0,8,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,um...k...,18-25,{},moderately,{},male,profession,,
1,0.6,0,8,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,um...k...,26-35,{},none,{},male,native,,
1,0.6,0,8,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,um...k...,26-35,{},slightly,{},male,profession,,
1,0.9,0,11,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Right?  First world problems...=),18-25,{},moderately,{},male,native,,
1,0.9,0,11,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Right?  First world problems...=),26-35,{},moderately,{},male,native,,
1,0.9,0,11,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Right?  First world problems...=),26-35,{},slightly,{},male,native,,
1,0.9,0,14,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Ok, I'll call you at 2 then.",46-55,{},moderately,{},female,native,,
1,0.9,0,14,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Ok, I'll call you at 2 then.",36-45,{},very,{},male,native,,
1,0.9,0,14,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"Ok, I'll call you at 2 then.",26-35,{},slightly,{},male,native,,
1,0.9,1,15,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"That's a good idea. I know it's a hassle, but it will be alright.",26-35,{},moderately,{},male,profession,,
1,0.9,1,15,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"That's a good idea. I know it's a hassle, but it will be alright.",26-35,{},very,{},male,profession,,
1,0.9,1,15,3SKEMFQBZ41POPP2Z6AESG71IXG8K7,"That's a good idea. I know it's a hassle, but it will be alright.",26-35,{},very,{},male,native,,
1,0.6,0,9,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,yeah what's up?,26-35,{},slightly,{},male,native,,
1,0.6,0,9,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,yeah what's up?,26-35,{},moderately,{},female,native,,
1,0.6,0,9,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,yeah what's up?,26-35,{},moderately,{},male,profession,,
1,0.6,1,10,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,oh man that sucks!,26-35,{},slightly,{},male,profession,,
1,0.6,1,10,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,oh man that sucks!,26-35,{},slightly,{},male,native,,
1,0.6,1,10,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,oh man that sucks!,26-35,{},moderately,{},female,native,,
1,0.9,0,12,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yeah, sorry, just working through some stuff.",26-35,{},moderately,{},male,native,,
1,0.9,0,12,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yeah, sorry, just working through some stuff.",18-25,{},moderately,{},male,native,,
1,0.9,0,12,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Yeah, sorry, just working through some stuff.",26-35,{},slightly,{},male,native,,
1,0.6,1,1,3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm what? What do you mean it's a warzone?,26-35,{},moderately,{},male,profession,,
1,0.6,1,1,3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm what? What do you mean it's a warzone?,26-35,{},moderately,{},female,native,,
1,0.6,1,1,3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm what? What do you mean it's a warzone?,26-35,{},moderately,{},female,native,,
1,0.6,1,11,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,shut up before I eat them all haha,18-25,{},slightly,{},male,native,,
1,0.6,1,11,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,shut up before I eat them all haha,26-35,{},very,{},male,profession,,
1,0.6,1,11,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,shut up before I eat them all haha,26-35,{},very,{},male,profession,,
1,0.6,1,12,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,not really. everything sucks right now...,26-35,{},moderately,{},male,native,,
1,0.6,1,12,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,not really. everything sucks right now...,26-35,{},moderately,{},male,profession,,
1,0.6,1,12,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,not really. everything sucks right now...,26-35,{},moderately,{},male,profession,,
1,0.9,0,13,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I know.  Can we talk about this in person?,26-35,{},moderately,{},male,profession,,
1,0.9,0,13,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I know.  Can we talk about this in person?,18-25,{},extremely,{},male,profession,,
1,0.9,0,13,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,I know.  Can we talk about this in person?,18-25,{},very,{},male,native,,
1,0.6,0,2,3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm sorry Mom. I'll be there to clean up the mess and take out the trash.,18-25,{},extremely,{},male,profession,,
1,0.6,0,2,3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm sorry Mom. I'll be there to clean up the mess and take out the trash.,26-35,{},moderately,{},male,profession,,
1,0.6,0,2,3EA3QWIZ4JRHGER2210X6WOB469ITS,I'm sorry Mom. I'll be there to clean up the mess and take out the trash.,26-35,{},slightly,{},male,profession,,
1,0.9,0,14,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Ok, talk soon.",26-35,{},moderately,{},male,profession,,
1,0.9,0,14,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Ok, talk soon.",26-35,{},very,{},male,native,,
1,0.9,0,14,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,"Ok, talk soon.",26-35,{},slightly,{},male,profession,,
1,0.6,1,13,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,well what should I do? that's all I could get,18-25,{},none,{},male,native,,
1,0.6,1,13,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,well what should I do? that's all I could get,18-25,{},moderately,{},female,native,,
1,0.6,1,13,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,well what should I do? that's all I could get,56-65,{},slightly,{},female,native,,
1,0.6,0,14,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,cool I'll call then,36-45,{},slightly,{},male,native,,
1,0.6,0,14,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,cool I'll call then,26-35,{},moderately,{},male,profession,,
1,0.6,0,14,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,cool I'll call then,36-45,{},very,{},male,native,,
1,0.9,1,15,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Good idea - can't be too careful these days!,56-65,{},very,{},female,native,,
1,0.9,1,15,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Good idea - can't be too careful these days!,36-45,{},moderately,{},female,native,,
1,0.9,1,15,3ZY8KE4ISKZ9A4JAK45LGG3IS14QVH,Good idea - can't be too careful these days!,18-25,{},very,{},male,profession,,
1,0.6,1,15,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,hopefully someone turns it in soon. have you retraced your steps from the last time you had it?,26-35,{},moderately,{},male,profession,,
1,0.6,1,15,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,hopefully someone turns it in soon. have you retraced your steps from the last time you had it?,26-35,{},extremely,{},male,profession,,
1,0.6,1,15,3P59JYT76MGD5TD0DYF5JGHUFAB2T0,hopefully someone turns it in soon. have you retraced your steps from the last time you had it?,26-35,{},very,{},male,profession,,
1,0.6,1,3,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Welp, I think it's time for you to start looking for a new job. Either that or find a way to deal with your current boss!",18-25,{},none,{},male,native,,
1,0.6,1,3,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Welp, I think it's time for you to start looking for a new job. Either that or find a way to deal with your current boss!",36-45,{},none,{},male,native,,
1,0.6,1,3,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Welp, I think it's time for you to start looking for a new job. Either that or find a way to deal with your current boss!",26-35,{},very,{},male,profession,,
1,0.6,1,1,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Should I cancel drinks?,36-45,{},very,{},male,native,,
1,0.6,1,1,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Should I cancel drinks?,26-35,{},very,{},male,native,,
1,0.6,1,1,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Should I cancel drinks?,26-35,{},slightly,{},male,native,,
1,0.7,1,1,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"omg, forget drinks, i'll be home to help soon",36-45,{},extremely,{},gender-na,native,,
1,0.7,1,1,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"omg, forget drinks, i'll be home to help soon",26-35,{},moderately,{},male,profession,,
1,0.7,1,1,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"omg, forget drinks, i'll be home to help soon",26-35,{},extremely,{},male,native,,
1,0.6,0,4,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Well, it wasn't me. You know I'm not like that. Come on!",18-25,{},none,{},male,native,,
1,0.6,0,4,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Well, it wasn't me. You know I'm not like that. Come on!",26-35,{},moderately,{},male,profession,,
1,0.6,0,4,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Well, it wasn't me. You know I'm not like that. Come on!",26-35,{},moderately,{},male,profession,,
1,0.6,0,2,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I totally forgot.,36-45,{},moderately,{},male,native,,
1,0.6,0,2,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I totally forgot.,26-35,{},slightly,{},male,profession,,
1,0.6,0,2,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I totally forgot.,26-35,{},slightly,{},male,native,,
1,0.7,0,2,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"Sorry, I'll clean them up asap",26-35,{},moderately,{},male,profession,,
1,0.7,0,2,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"Sorry, I'll clean them up asap",26-35,{},extremely,{},male,profession,,
1,0.7,0,2,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"Sorry, I'll clean them up asap",56-65,{},moderately,{},female,native,,
1,0.6,1,5,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Just break up with him first, beat him to it.",36-45,{},moderately,{},female,native,,
1,0.6,1,5,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Just break up with him first, beat him to it.",26-35,{},slightly,{},male,native,,
1,0.6,1,5,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Just break up with him first, beat him to it.",26-35,{},extremely,{},female,profession,,
1,0.6,1,3,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Ugh. I can't believe him!,26-35,{},moderately,{},male,native,,
1,0.6,1,3,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Ugh. I can't believe him!,26-35,{},very,{},male,native,,
1,0.6,1,3,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Ugh. I can't believe him!,18-25,{},very,{},male,native,,
1,0.7,1,3,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"you should be looking, can't hurt to have options",26-35,{},very,{},male,profession,,
1,0.7,1,3,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"you should be looking, can't hurt to have options",26-35,{},slightly,{},male,native,,
1,0.7,1,3,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"you should be looking, can't hurt to have options",26-35,{},slightly,{},male,profession,,
1,0.6,0,4,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,That sucks. Wasn't me.,56-65,{},moderately,{},female,native,,
1,0.6,0,4,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,That sucks. Wasn't me.,26-35,{},none,{},male,profession,,
1,0.6,0,4,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,That sucks. Wasn't me.,36-45,{},moderately,{},female,native,,
1,0.6,1,6,3EA3QWIZ4JRHGER2210X6WOB469ITS,You are forgiven my child. Now apologize for calling me a stalker!,26-35,{},moderately,{},male,native,,
1,0.6,1,6,3EA3QWIZ4JRHGER2210X6WOB469ITS,You are forgiven my child. Now apologize for calling me a stalker!,36-45,{},very,{},female,native,,
1,0.6,1,6,3EA3QWIZ4JRHGER2210X6WOB469ITS,You are forgiven my child. Now apologize for calling me a stalker!,36-45,{},moderately,{},male,native,,
1,0.7,1,4,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"don't blame you, wasn't me man...",26-35,{},very,{},male,native,,
1,0.7,1,4,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"don't blame you, wasn't me man...",18-25,{},moderately,{},male,native,,
1,0.7,1,4,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"don't blame you, wasn't me man...",26-35,{},moderately,{},male,profession,,
1,0.6,1,5,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,He doesn't deserve you.,36-45,{},extremely,{},male,native,,
1,0.6,1,5,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,He doesn't deserve you.,36-45,{},none,{},male,native,,
1,0.6,1,5,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,He doesn't deserve you.,66-75,{},slightly,{},male,native,,
1,0.7,1,5,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,leave him,56-65,{},very,{},male,native,,
1,0.7,1,5,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,leave him,26-35,{},moderately,{},male,profession,,
1,0.7,1,5,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,leave him,26-35,{},slightly,{},male,profession,,
1,0.6,1,7,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Nah, not lucky. I have seniority is why I didn't get laid off.",36-45,{},slightly,{},male,native,,
1,0.6,1,7,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Nah, not lucky. I have seniority is why I didn't get laid off.",26-35,{},moderately,{},male,profession,,
1,0.6,1,7,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Nah, not lucky. I have seniority is why I didn't get laid off.",26-35,{},moderately,{},male,profession,,
1,0.6,0,8,3EA3QWIZ4JRHGER2210X6WOB469ITS,"What do you mean "K"? What kind of an answer it that?""hat do you mean "K"? What kind of a""at do you mean "K"""t ",18-25,{},,{},male,native,,
1,0.6,0,8,3EA3QWIZ4JRHGER2210X6WOB469ITS,"What do you mean "K"? What kind of an answer it that?""hat do you mean "K"? What kind of a""at do you mean "K"""t ",56-65,{},,{},female,native,,
1,0.6,0,8,3EA3QWIZ4JRHGER2210X6WOB469ITS,"What do you mean "K"? What kind of an answer it that?""hat do you mean "K"? What kind of a""at do you mean "K"""t ",26-35,{},,{},male,profession,,
1,0.7,1,6,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,all is forgiven :),46-55,{},extremely,{},male,native,,
1,0.7,1,6,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,all is forgiven :),18-25,{},very,{},male,profession,,
1,0.7,1,6,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,all is forgiven :),26-35,{},extremely,{},male,profession,,
1,0.6,1,6,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"It's ok, I wasn't judging!",26-35,{},moderately,{},male,profession,,
1,0.6,1,6,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"It's ok, I wasn't judging!",26-35,{},very,{},male,native,,
1,0.6,1,6,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"It's ok, I wasn't judging!",26-35,{},moderately,{},male,native,,
1,0.6,0,9,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Hey sorry, I was in the bathroom. What do you need help with?",18-25,{},very,{},male,native,,
1,0.6,0,9,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Hey sorry, I was in the bathroom. What do you need help with?",18-25,{},moderately,{},male,profession,,
1,0.6,0,9,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Hey sorry, I was in the bathroom. What do you need help with?",36-45,{},moderately,{},male,native,,
1,0.7,1,7,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"no way, that sucks so bad.  i'm sooooo sorry",26-35,{},extremely,{},male,profession,,
1,0.7,1,7,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"no way, that sucks so bad.  i'm sooooo sorry",18-25,{},slightly,{},male,native,,
1,0.7,1,7,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"no way, that sucks so bad.  i'm sooooo sorry",26-35,{},moderately,{},male,profession,,
1,0.7,0,8,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"i'll hurry, see ya soon",56-65,{},none,{},female,native,,
1,0.7,0,8,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"i'll hurry, see ya soon",26-35,{},slightly,{},male,profession,,
1,0.7,0,8,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"i'll hurry, see ya soon",18-25,{},moderately,{},male,profession,,
1,0.7,0,9,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"sorry, what's up?",36-45,{},none,{},male,native,,
1,0.7,0,9,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"sorry, what's up?",26-35,{},moderately,{},male,native,,
1,0.7,0,9,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,"sorry, what's up?",26-35,{},moderately,{},male,profession,,
1,0.6,1,10,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Well, an umbrella wouldn't have helped there! lol",26-35,{},none,{},female,native,,
1,0.6,1,10,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Well, an umbrella wouldn't have helped there! lol",26-35,{},none,{},male,native,,
1,0.6,1,10,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Well, an umbrella wouldn't have helped there! lol",36-45,{},moderately,{},male,native,,
1,0.6,1,7,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,OMG! I am so sorry!,36-45,{},very,{},female,native,,
1,0.6,1,7,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,OMG! I am so sorry!,26-35,{},very,{},male,profession,,
1,0.6,1,7,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,OMG! I am so sorry!,18-25,{},moderately,{},male,profession,,
1,0.6,0,8,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I'll uber and get there as quickly as I can.,26-35,{},very,{},male,profession,,
1,0.6,0,8,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I'll uber and get there as quickly as I can.,18-25,{},moderately,{},male,native,,
1,0.6,0,8,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I'll uber and get there as quickly as I can.,26-35,{},very,{},female,native,,
1,0.6,1,11,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Yeah, no worries. Unless I eat them all on the way :p",26-35,{},slightly,{},male,native,,
1,0.6,1,11,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Yeah, no worries. Unless I eat them all on the way :p",26-35,{},moderately,{},male,profession,,
1,0.6,1,11,3EA3QWIZ4JRHGER2210X6WOB469ITS,"Yeah, no worries. Unless I eat them all on the way :p",18-25,{},slightly,{},male,native,,
1,0.6,0,9,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Sorry. I was in the shower.,26-35,{},very,{},male,profession,,
1,0.6,0,9,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Sorry. I was in the shower.,26-35,{},moderately,{},male,profession,,
1,0.6,0,9,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Sorry. I was in the shower.,26-35,{},very,{},female,native,,
1,0.6,1,12,3EA3QWIZ4JRHGER2210X6WOB469ITS,"I'm okay, just don't feel like hanging out most nights because I'm tired from work.",26-35,{},moderately,{},male,profession,,
1,0.6,1,12,3EA3QWIZ4JRHGER2210X6WOB469ITS,"I'm okay, just don't feel like hanging out most nights because I'm tired from work.",66-75,{},moderately,{},male,native,,
1,0.6,1,12,3EA3QWIZ4JRHGER2210X6WOB469ITS,"I'm okay, just don't feel like hanging out most nights because I'm tired from work.",26-35,{},moderately,{},male,profession,,
1,0.7,1,10,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,that SUCKS,26-35,{},very,{},male,profession,,
1,0.7,1,10,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,that SUCKS,26-35,{},moderately,{},male,profession,,
1,0.7,1,10,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,that SUCKS,26-35,{},slightly,{},male,native,,
1,0.6,1,10,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"Oh, poor you!",56-65,{},moderately,{},female,native,,
1,0.6,1,10,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"Oh, poor you!",26-35,{},none,{},male,native,,
1,0.6,1,10,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"Oh, poor you!",18-25,{},very,{},male,profession,,
1,0.7,1,11,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,first world problems...,26-35,{},none,{},male,native,,
1,0.7,1,11,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,first world problems...,56-65,{},moderately,{},female,native,,
1,0.7,1,11,32UTUBMZ7HSM6YHL1M8VLR8J613VBA,first world problems...,18-25,{},none,{},male,profession,,
1,0.6,1,11,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I'll try to be fast.,26-35,{},moderately,{},female,native,,
1,0.6,1,11,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I'll try to be fast.,36-45,{},slightly,{},male,native,,
1,0.6,1,11,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I'll try to be fast.,36-45,{},none,{},male,profession,,
1,0.6,1,13,3EA3QWIZ4JRHGER2210X6WOB469ITS,Since you seem angry about it I'll just not go.,26-35,{},very,{},male,profession,,
1,0.6,1,13,3EA3QWIZ4JRHGER2210X6WOB469ITS,Since you seem angry about it I'll just not go.,26-35,{},slightly,{},male,profession,,
1,0.6,1,13,3EA3QWIZ4JRHGER2210X6WOB469ITS,Since you seem angry about it I'll just not go.,26-35,{},slightly,{},male,profession,,
1,0.6,1,12,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"I'm sorry, I'm having a rough time.",26-35,{},moderately,{},male,profession,,
1,0.6,1,12,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"I'm sorry, I'm having a rough time.",18-25,{},very,{},male,profession,,
1,0.6,1,12,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,"I'm sorry, I'm having a rough time.",26-35,{},very,{},female,native,,
1,0.6,1,13,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I know! What do we do?,26-35,{},moderately,{},male,native,,
1,0.6,1,13,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I know! What do we do?,18-25,{},very,{},male,native,,
1,0.6,1,13,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,I know! What do we do?,26-35,{},moderately,{},male,profession,,
1,0.6,0,14,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Cool. I'll talk to you then.,26-35,{},very,{},male,native,,
1,0.6,0,14,3HSYG7LRBKU9JQR38V7HILGSDXDKK5,Cool. I'll talk to you then.,26-35,{},moderately,{},male,native,,
